id;regiao_id;razao_social;nome_fantasia;nome_curto;cnpj;empresa_erp;inscricao_estadual;email;telefone;cidade;estado;categoria;ativo;created_at;updated_at
375;1;TUBOLINE INDUSTRIA E COMERCIO DE PLASTICOS LTDA;TUBOLINE;;3,69275E+12;375;;;;CAMPINAS;SP;QUIMICAS;1;08/03/2000;
376;1;ANGELPLAS INDUSTRIA E COMERCIO LTDA;ANGELPLAS;;2,49885E+12;376;;;;CAMPINAS;SP;QUIMICAS;1;30/04/1998;
377;1;STOLLER DO BRASIL LTDA;STOLLER;;5,49953E+13;377;;;;CAMPINAS;SP;QUIMICAS;1;05/06/2002;
385;0;CNN LABORATORIO VETERINARIO LTDA;;;1,34289E+12;385;;;;CAMPINAS;SP;QUIMICAS;0;25/07/1996;
390;0;D.A STUART LTDA;;;3,1409E+12;390;;;;CAMPINAS;SP;QUIMICAS;0;15/10/1999;
392;1;FLAVIO CONSTANTINO GONCALES;;;4,84646E+12;392;;;;CAMPINAS;SP;QUIMICAS;0;21/12/2001;
393;1;TUBO FLEX - CAMPINAS INDUSTRIA E COMERCIO LTDA;;;3,99571E+12;393;;;;CAMPINAS;SP;QUIMICAS;1;21/07/2000;
398;1;NUNHEMS DO BRASIL COMERCIO DE SEMENTES LTDA.;NUNHEMS DO BRASIL;;4,44318E+12;398;;;;CAMPINAS;SP;QUIMICAS;0;07/05/2001;
400;1;ADEQUIM COMERCIAL QUIMICA DO BRASIL LTDA;;;2,92914E+12;400;;;;CAMPINAS;SP;QUIMICAS;0;13/01/1999;
401;0;PLASLIFE DO BRASIL PLASTICOS LTDA;UTILITY DO BRASIL PLASTIC;;5,32468E+12;401;;;;CAMPINAS;SP;QUIMICAS;0;05/09/2002;
402;0;ECO - PET RECICLAGEM DE PLASTICOS LTDA;ECO - PET;;3,54915E+12;402;;;;CAMPINAS;SP;QUIMICAS;0;10/12/1999;
407;1;INCA-IND E COM DE ART E ESSENCIAS NATURAIS LTDA;INCA;;1,58885E+12;407;;;;CAMPINAS;SP;QUIMICAS;0;16/12/1996;
408;0;FMC QUIMICA DO BRASIL LTDA.;FMC - DIVIS?O;;4,13637E+12;408;;;;CAMPINAS;SP;QUIMICAS;0;03/01/2001;
411;1;CAMPACK - INDUSTRIA, COM E REC DE EMBALAGENS PLASTICAS LTDA;H.O.;;5,28173E+12;411;;;;CAMPINAS;SP;QUIMICAS;0;13/09/2002;
416;1;ALTO BRILHO PRODUTOS DE LIMPEZA LTDA;;;7,20282E+13;416;;;;CAMPINAS;SP;QUIMICAS;0;13/09/1993;
428;0;SABIC INNOVATIVE PLAST SOUTH AMERICA IND E COM DE PLAST LTDA;GE PLASTICS SOUTH AMERICA;;5,80887E+13;428;;;;CAMPINAS;SP;QUIMICAS;0;19/12/2002;
429;0;MARIANA BORGES DE FREITAS BOLLINI PLASTICOS;VINILCAMP;;5,84876E+12;429;;;;CAMPINAS;SP;QUIMICAS;0;22/08/2003;
430;0;SOLUMIX INDUSTRIALIZACAO ESPECIALIZADA E COMERCIO LTDA;ONDA INDUST ESPECIAL;;4,76451E+12;430;;;;CAMPINAS;SP;QUIMICAS;0;25/09/2001;
433;0;ACHE LABORATORIOS FARMACEUTICOS S/A;;;6,06595E+13;433;;;;CAMPINAS;SP;QUIMICAS;0;10/07/2003;
434;1;ACQUAMAX COMERCIO DE BANHEIRAS DE HIDROMASSAGEM LTDA;ACQUAMAX BANHEIRAS HOHIDR;;5,74401E+12;434;;;;CAMPINAS;SP;QUIMICAS;0;13/06/2003;
436;0;ANHANGUERA BENEFICIAMENTO DE PECAS METALICAS LTDA;;;5,73018E+13;436;;;;CAMPINAS;SP;QUIMICAS;0;08/04/1987;
437;0;BIOUNI LTDA;BIOUNI;;2,81849E+12;437;;;;CAMPINAS;SP;QUIMICAS;0;27/10/1998;
444;0;GAMA GASES ESPECIAIS LTDA;;;7,28196E+13;444;;;;CAMPINAS;SP;QUIMICAS;1;20/12/1999;
446;1;HERBOFARMA LAB E COM COSM PROD NAT LTDA;HERBO LABORATORIO;;3,90441E+13;446;;;;CAMPINAS;SP;QUIMICAS;1;06/07/1990;
447;1;LUPELL INDUSTRIA DE SOLUCAO COSMETICA LTDA;IKEBANA INDUSTRIA;;2,74091E+12;447;;;;CAMPINAS;SP;QUIMICAS;1;03/09/1998;
451;1;RESINPAC INDUSTRIA E COMERCIO LTDA;;;6,05006E+12;451;;;;CAMPINAS;SP;QUIMICAS;0;19/12/2003;
452;0;SILVIO DE CARVALHO CAMPINAS;;;1,72866E+12;452;;;;CAMPINAS;SP;QUIMICAS;0;20/02/1997;
454;1;VEREDA - INDUSTRIA E COMERCIO DE PRODUTOS PARA LIMPEZA LTDA.;VEREDA PRODUTOS PARA LIMP;;6,47472E+13;454;;;;CAMPINAS;SP;QUIMICAS;1;24/10/1990;
458;1;META SERVICOS DE APOIO GERENCIAL LTDA;;;4,82011E+12;458;;;;CAMPINAS;SP;QUIMICAS;0;23/10/2001;
462;1;STERLILY PLASMA SERVICOS E COMERCIO DE ELETRONICOS LTDA;STERLILI;;4,76158E+12;462;;;;CAMPINAS;SP;QUIMICAS;0;08/11/2001;
463;0;DE GASPARI COMERCIO DE ARTEFATOS DE PLASTICO LTDA;DE GASPARI;;1,8088E+12;463;;;;CAMPINAS;SP;QUIMICAS;0;03/02/1997;
465;0;RH - ADMINISTRACAO, TERC E LOCACAO DE MAO DE OBRA LTDA;RH - ADMINISTRATOR;;3,95433E+12;465;;;;CAMPINAS;SP;QUIMICAS;0;19/07/2000;
466;0;MIRACEMA NUODEX INDUSTRIA QUIMICA LTDA;;;4,60402E+13;466;;;;CAMPINAS;SP;QUIMICAS;0;15/08/1984;
470;0;GALENA QUIMICA E FARMACEUTICA LTDA;GALENA;;5,74428E+13;470;;;;CAMPINAS;SP;QUIMICAS;0;19/05/1987;
471;0;ORGANON FARMACEUTICA LTDA.;MERCK SHARP $ DOHME;;4,5987E+13;471;;;;CAMPINAS;SP;FARMACEUTICAS;1;22/07/2003;
476;0;THERMO TEC COMERICO E SERVICOS LTDA;THERMO TEC;;7,4234E+13;476;;;;CAMPINAS;SP;QUIMICAS;0;30/12/1993;
478;1;MEDEIROS INDUSTRIA COMERCIO DE EMBALAGENS LTDA;;;6,13828E+12;478;;;;CAMPINAS;SP;QUIMICAS;0;18/02/2004;
479;0;VELOEX DO BRASIL COMERCIAL & DISTRIBUIDORA LTDA;;;7,44286E+13;479;;;;CAMPINAS;SP;QUIMICAS;0;23/02/1994;
480;0;RUHTRA COSMETICOS INDUSTRIA E COMERCIO LTDA;;;7,00993E+12;480;;;;CAMPINAS;SP;QUIMICAS;0;08/09/2004;
481;0;AUK PLASTICS IND COM PLAST REFORC LTDA;AUK PLASTICS;;5,02021E+12;481;;;;CAMPINAS;SP;QUIMICAS;0;10/04/2002;
482;0;ATELIER DO BANHO COSMETICOS LTDA;T & F INDUSTRIA;;5,56211E+12;482;;;;CAMPINAS;SP;QUIMICAS;0;18/03/2003;
483;0;GALVATEC COMERCIAL E TRATAMENTOS DE SUPERFICIES LTDA;;;8,99878E+11;483;;;;CAMPINAS;SP;QUIMICAS;0;30/10/1995;
484;1;LA FIBRA INDUSTRIA DE ARTEFATOS DE FIBRAS DE VIDRO LTDA;LA FIBRA;;5,75982E+12;484;;;;CAMPINAS;SP;QUIMICAS;0;12/06/2003;
485;0;J F IDEALAX LICENCIAMENTO DE MARCAS LTDA;JF PRODUTOS DE LIMPEZA;;5,78714E+13;485;;;;CAMPINAS;SP;QUIMICAS;0;18/08/1987;
487;0;ADAMA SERVICOS AMBIENTAIS LIMITADA;;;4,54989E+12;487;;;;CAMPINAS;SP;QUIMICAS;1;16/07/2001;
495;0;MAGOI COMERCIO E DISTRIBUICAO DE TERMOPLASTICOS LTDA;;;6,25302E+12;495;;;;CAMPINAS;SP;QUIMICAS;0;26/03/2004;
499;1;DETERLIMP PRODUTOS AUTOMOTIVOS LTDA;DETERFORT AUTOMOTIVA;;4,23653E+12;499;;;;CAMPINAS;SP;QUIMICAS;1;05/01/2001;
502;1;OKI + URA LTDA;OKI BRINDES;;2,61455E+12;502;;;;CAMPINAS;SP;QUIMICAS;0;17/06/1998;
504;1;MGM CONSULT E DIAGN EM EQUIP ELETR LTDA;;;6,03414E+12;504;;;;CAMPINAS;SP;QUIMICAS;1;26/11/2003;
516;0;EMERSON AUTOMATION SOLUT INTELLIGENT PLAT DO BRASIL LTDA.;;;2,2239E+12;516;;;;CAMPINAS;SP;QUIMICAS;0;03/11/1997;
520;0;RSB PLASTICOS LTDA;RSB PLASTICOS;;6,66995E+13;520;;;;CAMPINAS;SP;QUIMICAS;1;08/08/1991;
524;0;ABRASIVOS VINCI LTDA;;;4,60124E+13;524;;;;CAMPINAS;SP;QUIMICAS;0;29/07/1971;
525;0;QUIMITEL INDUSTRIA E COMERCIO DE PRODUTOS QUIMICOS LTDA;;;5,6649E+13;525;;;;CAMPINAS;SP;QUIMICAS;0;07/11/1986;
535;1;WIL-PACK INDUSTRIA E COMERCIO DE PLASTICOS LTDA;WIL-PACK ADESIVOS;;7,33907E+12;535;;;;CAMPINAS;SP;QUIMICAS;0;13/04/2005;
536;1;CADPLAST INDUSTRIA E COMERCIO DE PLASTICO LTDA;CADPLAST;;6,73086E+13;536;;;;CAMPINAS;SP;QUIMICAS;1;05/12/2005;
538;0;COT CENTRO ORGANIZ DOS TRABALHADORES;COT      x;;4,72846E+12;538;;;;CAMPINAS;SP;QUIMICAS;1;27/03/2001;
539;0;NATURALMED FARMACIA DE MANIPULACAO E HERBANARIO LTDA;NATURALMED;;3,16608E+12;539;;;;CAMPINAS;SP;QUIMICAS;0;21/05/1999;
548;0;ASSOCIACAO DOS TRABALHADORES EXPOSTOS A SUBSTANCIAS QUIMICAS;ATESQ;;7,91989E+12;548;;;;CAMPINAS;SP;QUIMICAS;1;16/02/2006;
550;0;POLAR INDUSTRIA E COMERCIO DE POLIMEROS LTDA;POLAR POLIMEROS;;6,57842E+12;550;;;;CAMPINAS;SP;QUIMICAS;0;18/06/2004;
552;0;DUMONT WHIRLPOOLS INDUSTRIA E COMERCIO DE BANHEIRAS LTDA;DUMOND WHIRLPOOLS;;6,88826E+12;552;;;;CAMPINAS;SP;QUIMICAS;1;21/07/2004;
553;0;LASA PESQUISAS LABORATORIAIS LTDA;;;4,42535E+12;553;;;;CAMPINAS;SP;QUIMICAS;0;06/04/2001;
557;0;VEDACOES TREVISAN LTDA;;;1,56939E+12;557;;;;CAMPINAS;SP;QUIMICAS;0;28/11/1996;
563;0;PLASTIKO EMBALAGENS LTDA;PLASTIKO & CIA EMBALAGENS;;2,99155E+12;563;;;;CAMPINAS;SP;QUIMICAS;0;18/11/1998;
568;0;BEEBELL COMERCIAL LTDA;BEEBELL COMERCIAL;;4,78411E+12;568;;;;CAMPINAS;SP;QUIMICAS;0;06/11/2001;
569;0;EMBALFORT INDUSTRIA E COMERCIO LTDA;;;3,01751E+12;569;;;;CAMPINAS;SP;QUIMICAS;0;02/03/1999;
573;0;INSTITUTO DOS QUIMICOS UNIFICADOS;UNIFICADOS;;5,54102E+12;573;;;;CAMPINAS;SP;QUIMICAS;1;07/01/2003;
580;1;ACECIL-VET-ESTERILIZACAO DE PRODUTOS VETERINARIOS LTDA;;;5,79232E+12;580;;;;CAMPINAS;SP;QUIMICAS;1;24/01/2003;
582;1;ALIVIRA SAUDE ANIMAL LTDA;;;6,0371E+13;582;;;;CAMPINAS;SP;QUIMICAS;1;14/04/1989;
584;0;FMC QUIMICA DO BRASIL LTDA - MATRIZ;;;4,13637E+12;584;;;;CAMPINAS;SP;QUIMICAS;0;06/11/2000;
588;1;PVTEC INDUSTRIA E COMERCIO DE POLIMEROS LTDA;;;8,53494E+12;588;;;;CAMPINAS;SP;QUIMICAS;0;14/11/2006;
589;1;ORIPLASTIC COMERCIO DE PLASTICOS E PAPEL LTDA;COMERCIAL AGRICOLA TERRA;;5,26674E+11;589;;;;CAMPINAS;SP;QUIMICAS;0;30/03/1995;
590;1;NEW CASE INDUSTRIA DE ARTEFATOS PLASTICOS LTDA;NEW CASE INDUSTRIA DE ART;;7,60209E+12;590;;;;CAMPINAS;SP;QUIMICAS;1;19/09/2005;
591;1;GR MEDICA COMERCIO DE MATERIAIS HOSPITALARES LTDA;;;3,55741E+12;591;;;;CAMPINAS;SP;QUIMICAS;0;16/12/1999;
596;1;RODRIGO TEIXEIRA JULIANI;ROPLAS ARTIGOS PARA CONST;;7,89933E+12;596;;;;CAMPINAS;SP;QUIMICAS;1;15/03/2006;
597;1;BIOQUIMIS LABORATORIO DE CONTROLE DE QUALIDADE LTDA;;;5,2138E+12;597;;;;CAMPINAS;SP;QUIMICAS;1;29/07/2002;
599;1;POLICLEAN OIRAD INDUSTRIA QUIMICA LTDA;POLICLEAN OIRAD;;5,00906E+13;599;;;;CAMPINAS;SP;QUIMICAS;1;25/01/1979;
602;1;QUIMI - SAN COMERCIAL LTDA;QUIMI - SAN;;6,20639E+12;602;;;;CAMPINAS;SP;QUIMICAS;0;02/04/2004;
603;1;QUIMI SAN ENG CONSULTIVA PROD SERV LTDA;;;5,46861E+13;603;;;;CAMPINAS;SP;QUIMICAS;0;12/11/1986;
604;1;CLS TECNOLOGIA ANALITICA E SISTEMAS DE GESTAO LTDA;CLS TECNOLOGIA;;2,83754E+12;604;;;;CAMPINAS;SP;QUIMICAS;1;05/11/1998;
609;1;JF LABORATORIO DE PATOLOGIA LTDA;JF LAB DE PAT ANIMAL;;5,0102E+13;609;;;;CAMPINAS;SP;QUIMICAS;0;24/04/1979;
612;1;IND PAULISTA DE MOLDAGENS DE TERMO PLASTICO E FIXO LTDA;;;5,67604E+13;612;;;;CAMPINAS;SP;QUIMICAS;0;04/12/1986;
613;2;PROTON REPRESENTACAO E ASSESSORIA SS LTDA;PROTON;;3,28924E+12;613;;;;CAMPINAS;SP;QUIMICAS;0;16/07/1999;
618;1;IMC COMERCIAL LTDA-EPP;;;4,39643E+12;618;;;;CAMPINAS;SP;QUIMICAS;0;19/04/2001;
619;1;ALLERGISA PESQUISA DERMATO-COSMETICA LTDA;;;7,17546E+13;619;;;;CAMPINAS;SP;QUIMICAS;0;15/10/1993;
622;1;ITALYPACK INDUSTRIA E COMERCIO DE PLASTICOS LTDA;ITALYPACK;;8,93069E+12;622;;;;CAMPINAS;SP;QUIMICAS;0;02/05/2007;
624;1;K & M IND E COM IMP EXP PROD HIG LIMPEZA;K&M;;4,86222E+13;624;;;;CAMPINAS;SP;QUIMICAS;1;20/10/1976;
626;1;LUBRASPACK INDUSTRIA E COMERCIO LTDA;;;6,48467E+13;626;;;;CAMPINAS;SP;QUIMICAS;0;14/11/1990;
630;1;EXTRAT INDUSTRIA, COMERCIO E RECICLAGEM DE OLEOS LTDA;EXTRAT;;8,72076E+12;630;;;;CAMPINAS;SP;QUIMICAS;0;12/12/2006;
631;1;GM DOS REIS INDUSTRIA E COMERCIO LTDA;BRASMED;;6,00406E+13;631;;;;CAMPINAS;SP;QUIMICAS;0;14/02/1989;
632;1;FORMAPLAST - MATERIAIS PLASTICOS LTDA;FORMAPLAST RECUPERADORA;;9,35103E+12;632;;;;CAMPINAS;SP;QUIMICAS;0;21/01/2008;
642;1;MIX VINIL INDUSTRIA E COMERCIO DE PLASTICOS E ADESIVOS LTDA;MIX VINIL;;7,28031E+13;642;;;;CAMPINAS;SP;QUIMICAS;0;14/09/1993;
645;1;LILAS FLORAIS E FITOTERAPICOS LTDA;LILAS FLORAIS;;2,5319E+12;645;;;;CAMPINAS;SP;QUIMICAS;0;22/05/1998;
647;1;LABORATORIO FARMACEUTICO EQUINOX LTDA;;;3,61663E+12;647;;;;CAMPINAS;SP;QUIMICAS;0;31/01/2000;
653;1;J.BONATO COMERCIO E SERVICOS DE PRODUTOS VETERINARIOS LTDA;;;6,29505E+13;653;;;;CAMPINAS;SP;QUIMICAS;0;15/05/1990;
654;1;VEROMAR IND E COMERCIO DE PRODUTOS PARA AQUICULTURA LTDA;PH INDUSTRIA;;6,81843E+13;654;;;;CAMPINAS;SP;QUIMICAS;1;24/07/1992;
655;1;CBM LABORATORIOS LTDA;CBM LABORATORIOS;;4,3549E+13;655;;;;CAMPINAS;SP;QUIMICAS;1;28/05/1980;
658;1;CONSAGRO AGROQUIMICA LTDA;;;7,27368E+12;658;;;;CAMPINAS;SP;QUIMICAS;0;08/03/2005;
661;1;BELLOPLAST INDUSTRIA E COMERCIO DE CAMPINAS LTDA;BELLOPLAST;;1,75089E+12;661;;;;CAMPINAS;SP;QUIMICAS;0;05/03/1997;
667;1;BIOMINERAIS ANALISES QUIMICAS E CLINICAS LTDA;;;3,75076E+12;667;;;;CAMPINAS;SP;QUIMICAS;0;11/04/2000;
668;1;INSTITUTO CAMPINEIRO DE ANALISE DE SOLO E ADUBO LTDA;ICASA;;4,60983E+13;668;;;;CAMPINAS;SP;QUIMICAS;0;30/07/1969;
670;1;VELEJAX PRODUTOS QUIMICOS LTDA;VELEJAX;;7,19576E+13;670;;;;CAMPINAS;SP;QUIMICAS;1;26/08/1993;
671;1;SHERMAN FILMES OPTICOS DO BRASIL LTDA;SHERMAN FILMES;;9,35718E+12;671;;;;CAMPINAS;SP;QUIMICAS;1;11/02/2008;
672;1;SOLDAPLAST INDUSTRIA COMERCIO ARTEFATOS PLASTICOS LTDA;;;5,69671E+13;672;;;;CAMPINAS;SP;QUIMICAS;1;22/01/1987;
678;5;JABAX INDUSTRIA E COMERCIO DE COSMETICOS LTDA;;;4,42369E+12;678;;;;CAMPINAS;SP;QUIMICAS;1;03/05/2001;
685;1;SANTOS & SANTANA SERVICOS EM MAQUINAS LTDA;SUPERSPUMAS ESPUMAS;;8,98547E+12;685;;;;CAMPINAS;SP;QUIMICAS;0;30/07/2007;
688;1;CMR CAMPINAS PHARMA LTDA;CYCLOBRAS;;8,82001E+12;688;;;;CAMPINAS;SP;FARMACEUTICAS;1;10/05/2007;
690;1;RH ONE - CONSULTORIA EM SEGURANCA DO TRABALHO LTDA;RHONE CONSULTORIA E TREIN;;7,31193E+12;690;;;;CAMPINAS;SP;QUIMICAS;0;14/03/2005;
693;1;LOGBOX IND E COM DE MAT PLASTICOS LTDA;;;7,62741E+12;693;;;;CAMPINAS;SP;QUIMICAS;0;19/09/2005;
698;1;FUMIKA HIRAYAMA & CIA LTDA;SOLE DI NAPOLI;;5,25419E+13;698;;;;CAMPINAS;SP;QUIMICAS;0;17/05/1983;
703;1;S B K IND E COM DE GRAN E EMB PLAST LTDA;SBK;;1,07538E+13;703;;;;CAMPINAS;SP;QUIMICAS;0;24/11/2008;
704;1;TEX PRINT INDUSTRIAS QUIMICAS E TEXTEIS LTDA;TEX PRINT;;4,46027E+13;704;;;;CAMPINAS;SP;QUIMICAS;0;17/04/1973;
753;1;STAMPLAS ARTEFATOS DE PLASTICOS LTDA TES;STAMPLAS;;703;753;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
755;1;DURAVIN RESINAS E TINTAS LTDA TES;MERCIA;;705;755;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
757;1;NATURAL BEAUTY IND DE COSMETICOS LTDA-ME;;;707;757;;;;CAMPINAS;SP;QUIMICAS;0;06/01/1996;
760;1;MERCK SHARP & DOHME FARMACEUTICA LTDA TE;MERCK SHARP;;710;760;;;;CAMPINAS;SP;QUIMICAS;0;30/04/2000;
761;1;ADEQUIM COMERCIAL QUIMICA DO BRASIL LTDA;;;711;761;;;;CAMPINAS;SP;QUIMICAS;0;05/03/1999;
762;1;GE PLASTICS SOUTH AMERICA LTDA TES;GE;;712;762;;;;CAMPINAS;SP;QUIMICAS;0;16/04/2003;
764;1;SAMKWANG BRAS IND COM ART AP CELULAR LTD;;;714;764;;;;CAMPINAS;SP;QUIMICAS;0;04/11/2005;
766;1;PVTEC IND E COM DE POLIMEROS LTDA TES;;;716;766;;;;CAMPINAS;SP;QUIMICAS;1;14/11/2006;
827;0;HIDROTEC CONEXOES PARA SANEAMENTO LTDA;;;6,80813E+13;827;;;;CAMPINAS;SP;QUIMICAS;1;16/11/1998;
838;1;LUMINA PETRA INDUSTRIA E COMERCIO DE PLASTICOS LTDA;;;9,49323E+12;838;;;;CAMPINAS;SP;QUIMICAS;0;07/04/2008;
840;1;R COSTA EMBALAGENS EPP TES;RC EMBALAGENS;;729;840;;;;CAMPINAS;SP;QUIMICAS;0;04/07/2004;
842;1;LUMINA PETRA IND E COM DE PLASTICOS LTDA;;;731;842;;;;CAMPINAS;SP;QUIMICAS;0;07/04/2008;
844;1;MATTOSO EXTRATOS NATURAIS LTDA;KAIROS PHYTOCHEMICALS;;8,16561E+12;844;;;;CAMPINAS;SP;QUIMICAS;1;18/07/2019;
848;1;CATARINA RAMOS;PORTAL DO CHEIRO;;9,07337E+12;848;;;;CAMPINAS;SP;QUIMICAS;0;13/06/2007;
850;1;USAIMPORT IMPORTACAO E EXPORTACAO LTDA -;;;8,26022E+12;850;;;;CAMPINAS;SP;QUIMICAS;0;23/06/2009;
852;1;FACCIO COMPONENTES INDUSTRIAIS LTDA;FACCIO COMPONENTES INDUST;;1,09436E+13;852;;;;CAMPINAS;SP;QUIMICAS;0;17/06/2009;
855;2;GAROA INDUSTRIA E COM DE PLASTICOS LTDA;GAROA;;743;855;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
858;1;ERGOSTECH, RENEWAL ENERGY SOLUT. COM. PE;;;7,10467E+12;858;;;;CAMPINAS;SP;QUIMICAS;0;12/11/2004;
859;1;CYGNUSX ANALISES-QUIMICA E MEIO AMBIENTE LTDA;;;5,13462E+12;859;;;;CAMPINAS;SP;QUIMICAS;0;24/06/2002;
863;5;STYROTERM INDUSTRIA E COMERCIO DE ARTEFATOS DE ISOPOR LTDA;;;1,0614E+13;863;;;;CAMPINAS;SP;QUIMICAS;0;18/11/2008;
865;1;TIMAC AGRO INDUSTRIA E COMERCIO DE FERTILIZANTES LTDA;;;2,32971E+12;865;;;;CAMPINAS;SP;QUIMICAS;1;19/09/2006;
872;1;RON BRASIL COMERCIO DE PLASTICOS LTDA.;;;1,08025E+13;872;;;;CAMPINAS;SP;QUIMICAS;0;14/04/2009;
873;1;MACHADO & ZAGO LTDA;;;9,23124E+12;873;;;;CAMPINAS;SP;QUIMICAS;1;21/11/2007;
874;1;MIRACEMA NUODEX INDUSTRIA QUIMICA LTDA -;MIRACEMA;;760;874;;;;CAMPINAS;SP;QUIMICAS;0;01/01/1996;
876;1;SAPORITI DO BRASIL LTDA;SAPORITI DO BRASIL LTDA.;;3,12996E+12;876;;;;CAMPINAS;SP;QUIMICAS;0;14/04/2010;
877;1;TECHINICAL POLYMERS DO BRASIL LTDA;TECPOLYMERS DO BRASIL;;1,32965E+13;877;;;;CAMPINAS;SP;QUIMICAS;0;02/12/2010;
881;1;ESP COMERCIO DE REVESTIMENTOS LTDA;;;1,0577E+13;881;;;;CAMPINAS;SP;QUIMICAS;0;19/12/2008;
886;1;ENGEPACKING INDUSTRIA E COMERCIO DE EMBALAGENS LTDA;ENGEPACKING ENGENHARIA EM;;1,05128E+13;886;;;;CAMPINAS;SP;QUIMICAS;0;06/10/2008;
887;1;INJAX FABRICACAO DE EMBALAGENS PLASTICAS LTDA;INJAX  EMBALAGENS;;1,07731E+13;887;;;;CAMPINAS;SP;QUIMICAS;0;03/10/2008;
896;1;PLASCAR INDUSTRIA DE COMPONENTES PLASTICOS LTDA;;;5,09356E+13;896;;;;CAMPINAS;SP;QUIMICAS;0;26/08/1991;
898;5;LUZ BR SERVICOS E APOIO ADMINISTRATIVO LTDA;;;1,3795E+13;898;;;;CAMPINAS;SP;QUIMICAS;0;31/05/2011;
900;1;QUANTUM ANALITICA E BIOTECNOLOGIA LTDA;;;7,98452E+12;900;;;;CAMPINAS;SP;QUIMICAS;0;11/04/2006;
909;1;S.SILVEIRA PLASTICOS;;;1,17312E+13;909;;;;CAMPINAS;SP;QUIMICAS;0;02/03/2010;
910;1;JSP BRASIL INDUSTRIA DE PLASTICOS LTDA;JSP;;1,59956E+12;910;;;;CAMPINAS;SP;QUIMICAS;0;19/12/1996;
911;1;ADIR BORIN JUNIOR;ECOVISTA;;6,02413E+12;911;;;;CAMPINAS;SP;QUIMICAS;0;28/11/2003;
914;1;QUALITY ANALISE AMBIENTAL LTDA;QUALITY AMBIENTAL;;1,06419E+13;914;;;;CAMPINAS;SP;QUIMICAS;1;27/01/2009;
915;1;AYNAN - COMERCIO DE PRODUTOS QUIMICOS LTDA;AYNAN - COMERCIO DE PRODU;;8,95358E+12;915;;;;CAMPINAS;SP;QUIMICAS;1;02/05/2007;
916;1;CEVA SAUDE ANIMAL LTDA (916);;;3,22457E+12;916;;;;CAMPINAS;SP;QUIMICAS;0;17/07/2002;
919;1;WINDAUTO SERVICOS ADMINISTRATIVOS LTDA;;;9,69513E+11;919;;;;CAMPINAS;SP;QUIMICAS;0;02/04/2012;
921;1;OIL PACKING - COLETA SELETIVA DE RESIDUOS LTDA;;;9,21401E+12;921;;;;CAMPINAS;SP;QUIMICAS;0;25/10/2007;
922;2;CONFIBRA PLASTICOS LTDA;;;1,18637E+13;922;;;;CAMPINAS;SP;QUIMICAS;0;27/01/2010;
923;1;NETAFIM BRASIL SISTEMAS E EQUIPAMENTOS DE IRRIGACAO LTDA.;;;5,4974E+11;923;;;;CAMPINAS;SP;QUIMICAS;0;29/07/2011;
927;1;FIBRALIT INDUSTRIA E COMERCIO LTDA (927);;;7,30351E+13;927;;;;CAMPINAS;SP;QUIMICAS;0;13/02/2012;
934;1;SIQUEIRA + RISSO ANALISES QUIMICAS SS LTDA;;;1,70389E+13;934;;;;CAMPINAS;SP;QUIMICAS;1;24/08/2012;
935;1;ARTISTICA INDUSTRIA E COMERCIO DE PRODUTOS DE ARTE LTDA;;;3,2853E+12;935;;;;CAMPINAS;SP;QUIMICAS;0;12/02/1999;
936;1;GREEN PACK INDUSTRIA E COMERCIO DE PLASTICOS LTDA;;;1,55054E+13;936;;;;CAMPINAS;SP;QUIMICAS;0;25/01/2012;
942;1;MONTAM D NOVO RESTAURANTE LTDA;SABOR NO FOGAO;;2,32623E+12;942;;;;CAMPINAS;SP;QUIMICAS;0;08/01/1998;
946;1;FOGANHOLI INDUSTRIA E COMERCIO DE PLASTICOS LTDA;FOGANHOLI IND E COM DE PL;;4,96361E+12;946;;;;CAMPINAS;SP;QUIMICAS;0;20/03/2002;
947;1;NOVA RENKO INDUSTRIAL LTDA;NOVA RENKO INDUSTRIAL LTD;;4,9927E+12;947;;;;CAMPINAS;SP;QUIMICAS;0;21/10/2008;
949;1;VR BARROS SANITARIOS QUIMICOS LTDA;VRBARROS;;5,68255E+12;949;;;;CAMPINAS;SP;QUIMICAS;1;17/04/2003;
950;1;SABIC INNOVATIVE PLASTICS SOUTH AMERICA;SABIC INNOVATIVE PLASTICS;;5,80887E+12;950;;;;CAMPINAS;SP;QUIMICAS;0;30/11/2012;
953;1;J P JUSTO MANUTENCOES;J P JUSTO MANUTENCOES;;7,66808E+12;953;;;;CAMPINAS;SP;QUIMICAS;0;31/10/2005;
957;1;IL FORNELLO RESTAURANTE E PASTELARIA LTDA;IL FORNELLO REST E PAST L;;1,02185E+13;957;;;;CAMPINAS;SP;QUIMICAS;0;30/11/2012;
958;1;RON BRASIL COMERCIO DE PLASTICOS LTDA;RON BRASIL COMERCIO DE PL;;1,08025E+13;958;;;;CAMPINAS;SP;QUIMICAS;0;23/10/2009;
959;1;STIR IND E COMERCIO DE PRODUTOS DE PURIFICACAO DE AGUA LTDA;STIR I E C DE PROD DE PUR;;1,09832E+13;959;;;;CAMPINAS;SP;QUIMICAS;0;06/07/2009;
